Response ID,Participant #,condition,Block #,"Block total order (cond1 = 1:8, cond2 = 9:16)",Step Presentation Order,Left Top Title,Right Top Title,Left Bottom Title,Right Bottom Title,Stim sentence ENG,"Correct = c, Incorrect = x",RT of stimulus
R_3EW10gYuF7zIfO1,62,2,8,16,15,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,409
R_3EW10gYuF7zIfO1,62,2,8,16,16,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,C,142
R_3EW10gYuF7zIfO1,62,2,8,16,17,TYPE 1,TYPE 2,FALSE,TRUTH,I promise myself I'll do something and then drag my feet ,X,213
R_3EW10gYuF7zIfO1,62,2,8,16,18,TYPE 1,TYPE 2,FALSE,TRUTH,I am doing an experiment in psychology,X,236
R_3EW10gYuF7zIfO1,62,2,8,16,19,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,X,193
R_3EW10gYuF7zIfO1,62,2,8,16,20,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,C,34
R_3EW10gYuF7zIfO1,62,2,8,16,21,TYPE 1,TYPE 2,FALSE,TRUTH,I always finish important jobs with time to spare,X,179
R_3EW10gYuF7zIfO1,62,2,8,16,22,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,160
R_3EW10gYuF7zIfO1,62,2,8,16,23,TYPE 1,TYPE 2,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,186
R_3EW10gYuF7zIfO1,62,2,8,16,24,TYPE 1,TYPE 2,FALSE,TRUTH,I am infront of a computer right now,C,163
R_3EW10gYuF7zIfO1,62,2,8,16,25,TYPE 1,TYPE 2,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,X,197
R_3EW10gYuF7zIfO1,62,2,8,16,26,TYPE 1,TYPE 2,FALSE,TRUTH,I am buying groceries now  ,C,154
R_3EW10gYuF7zIfO1,62,2,8,16,27,TYPE 1,TYPE 2,FALSE,TRUTH,I promise myself I'll do something and then drag my feet ,C,61
R_3EW10gYuF7zIfO1,62,2,8,16,28,TYPE 1,TYPE 2,FALSE,TRUTH,I am doing an experiment in psychology,C,161
R_3EW10gYuF7zIfO1,62,2,8,16,29,TYPE 1,TYPE 2,FALSE,TRUTH,When I have a deadline; I wait till the last minute,X,325
R_3EW10gYuF7zIfO1,62,2,8,16,30,TYPE 1,TYPE 2,FALSE,TRUTH,I am climbing on a mountain,C,123
R_3EW10gYuF7zIfO1,62,2,8,16,31,TYPE 1,TYPE 2,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,X,597
R_3EW10gYuF7zIfO1,62,2,8,16,32,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,X,335
R_3EW10gYuF7zIfO1,62,2,8,16,33,TYPE 1,TYPE 2,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it ,C,9
R_3EW10gYuF7zIfO1,62,2,8,16,34,TYPE 1,TYPE 2,FALSE,TRUTH,I am reading what is on the screen,X,326
R_3EW10gYuF7zIfO1,62,2,8,16,35,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,C,137
R_3EW10gYuF7zIfO1,62,2,8,16,36,TYPE 1,TYPE 2,FALSE,TRUTH,My fingers are on the keyboard,X,197
R_3EW10gYuF7zIfO1,62,2,8,16,37,TYPE 1,TYPE 2,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started ,C,188
R_3EW10gYuF7zIfO1,62,2,8,16,38,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing an electric guitar,C,8
R_3EW10gYuF7zIfO1,62,2,8,16,39,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,C,159
R_3EW10gYuF7zIfO1,62,2,8,16,40,TYPE 1,TYPE 2,FALSE,TRUTH,I am at the beach,C,2
R_3EW10gYuF7zIfO1,62,2,8,16,INSTRUCTIONS OF CURRENT BLOCK,TYPE 1,TYPE 2,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,12913
R_1pru2iMSt2y1yXb,63,2,1,9,1,FALSE,TRUTH,None,None,I am at the beach,C,1439
R_1pru2iMSt2y1yXb,63,2,1,9,2,FALSE,TRUTH,None,None,My fingers are on the keyboard,C,1086
R_1pru2iMSt2y1yXb,63,2,1,9,3,FALSE,TRUTH,None,None,I am buying groceries now  ,C,880
R_1pru2iMSt2y1yXb,63,2,1,9,4,FALSE,TRUTH,None,None,I am watching the computer screen,C,800
R_1pru2iMSt2y1yXb,63,2,1,9,5,FALSE,TRUTH,None,None,I am doing an experiment in psychology,C,879
R_1pru2iMSt2y1yXb,63,2,1,9,6,FALSE,TRUTH,None,None,I am climbing on a mountain,C,792
R_1pru2iMSt2y1yXb,63,2,1,9,7,FALSE,TRUTH,None,None,I am reading what is on the screen,C,880
R_1pru2iMSt2y1yXb,63,2,1,9,8,FALSE,TRUTH,None,None,I am infront of a computer right now,C,776
R_1pru2iMSt2y1yXb,63,2,1,9,9,FALSE,TRUTH,None,None,I am watching the news,C,776
R_1pru2iMSt2y1yXb,63,2,1,9,10,FALSE,TRUTH,None,None,I am playing an electric guitar,C,855
R_1pru2iMSt2y1yXb,63,2,1,9,11,FALSE,TRUTH,None,None,My fingers are on the keyboard,C,807
R_1pru2iMSt2y1yXb,63,2,1,9,12,FALSE,TRUTH,None,None,I am climbing on a mountain,C,911
R_1pru2iMSt2y1yXb,63,2,1,9,13,FALSE,TRUTH,None,None,I am at the beach,C,912
R_1pru2iMSt2y1yXb,63,2,1,9,14,FALSE,TRUTH,None,None,I am doing an experiment in psychology,C,719
R_1pru2iMSt2y1yXb,63,2,1,9,15,FALSE,TRUTH,None,None,I am playing an electric guitar,C,832
R_1pru2iMSt2y1yXb,63,2,1,9,16,FALSE,TRUTH,None,None,I am watching the news,C,879
R_1pru2iMSt2y1yXb,63,2,1,9,17,FALSE,TRUTH,None,None,I am reading what is on the screen,C,895
R_1pru2iMSt2y1yXb,63,2,1,9,18,FALSE,TRUTH,None,None,I am infront of a computer right now,C,1071
R_1pru2iMSt2y1yXb,63,2,1,9,19,FALSE,TRUTH,None,None,I am buying groceries now  ,C,1047
R_1pru2iMSt2y1yXb,63,2,1,9,20,FALSE,TRUTH,None,None,I am watching the computer screen,C,767
R_1pru2iMSt2y1yXb,63,2,1,9,INSTRUCTIONS OF CURRENT BLOCK,FALSE,TRUTH,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,39470
R_1pru2iMSt2y1yXb,63,2,2,10,1,TYPE 2,TYPE 1,None,None,I am an incurable time waster - 2,C,1591
R_1pru2iMSt2y1yXb,63,2,2,10,2,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it - 1,C,1152
R_1pru2iMSt2y1yXb,63,2,2,10,3,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started - 2,C,1503
R_1pru2iMSt2y1yXb,63,2,2,10,4,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important - 2,C,1247
R_1pru2iMSt2y1yXb,63,2,2,10,5,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare - 1,C,911
R_1pru2iMSt2y1yXb,63,2,2,10,6,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet - 2,C,1087
R_1pru2iMSt2y1yXb,63,2,2,10,7,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks - 1,C,967
R_1pru2iMSt2y1yXb,63,2,2,10,8,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores  - 1,C,1008
R_1pru2iMSt2y1yXb,63,2,2,10,9,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute - 2,C,783
R_1pru2iMSt2y1yXb,63,2,2,10,10,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it - 1,C,863
R_1pru2iMSt2y1yXb,63,2,2,10,11,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it  - 1,C,1399
R_1pru2iMSt2y1yXb,63,2,2,10,12,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started - 2,C,745
R_1pru2iMSt2y1yXb,63,2,2,10,13,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare - 1,C,840
R_1pru2iMSt2y1yXb,63,2,2,10,14,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet - 2,C,767
R_1pru2iMSt2y1yXb,63,2,2,10,15,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important - 2,C,1456
R_1pru2iMSt2y1yXb,63,2,2,10,16,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores  - 1,C,896
R_1pru2iMSt2y1yXb,63,2,2,10,17,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute - 2,C,800
R_1pru2iMSt2y1yXb,63,2,2,10,18,TYPE 2,TYPE 1,None,None,I am an incurable time waster - 2,C,959
R_1pru2iMSt2y1yXb,63,2,2,10,19,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks - 1,C,1056
R_1pru2iMSt2y1yXb,63,2,2,10,20,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it  - 1,C,743
R_1pru2iMSt2y1yXb,63,2,2,10,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,29627
R_1pru2iMSt2y1yXb,63,2,3,11,1,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,1222
R_1pru2iMSt2y1yXb,63,2,3,11,2,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,C,919
R_1pru2iMSt2y1yXb,63,2,3,11,3,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,C,880
R_1pru2iMSt2y1yXb,63,2,3,11,4,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,959
R_1pru2iMSt2y1yXb,63,2,3,11,5,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,943
R_1pru2iMSt2y1yXb,63,2,3,11,6,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,C,951
R_1pru2iMSt2y1yXb,63,2,3,11,7,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,856
R_1pru2iMSt2y1yXb,63,2,3,11,8,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,1296
R_1pru2iMSt2y1yXb,63,2,3,11,9,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,983
R_1pru2iMSt2y1yXb,63,2,3,11,10,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,999
R_1pru2iMSt2y1yXb,63,2,3,11,11,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,X,1616
R_1pru2iMSt2y1yXb,63,2,3,11,12,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,2056
R_1pru2iMSt2y1yXb,63,2,3,11,13,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,C,1329
R_1pru2iMSt2y1yXb,63,2,3,11,14,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,1239
R_1pru2iMSt2y1yXb,63,2,3,11,15,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,1361
R_1pru2iMSt2y1yXb,63,2,3,11,16,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,767
R_1pru2iMSt2y1yXb,63,2,3,11,17,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,1271
R_1pru2iMSt2y1yXb,63,2,3,11,18,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,1072
R_1pru2iMSt2y1yXb,63,2,3,11,19,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,C,1304
R_1pru2iMSt2y1yXb,63,2,3,11,20,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,1191
R_1pru2iMSt2y1yXb,63,2,3,11,21,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,X,1592
R_1pru2iMSt2y1yXb,63,2,3,11,22,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,3137
R_1pru2iMSt2y1yXb,63,2,3,11,23,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,C,1871
R_1pru2iMSt2y1yXb,63,2,3,11,24,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,984
R_1pru2iMSt2y1yXb,63,2,3,11,25,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,952
R_1pru2iMSt2y1yXb,63,2,3,11,26,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,1136
R_1pru2iMSt2y1yXb,63,2,3,11,27,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,C,1312
R_1pru2iMSt2y1yXb,63,2,3,11,28,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,1104
R_1pru2iMSt2y1yXb,63,2,3,11,29,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,1103
R_1pru2iMSt2y1yXb,63,2,3,11,30,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,991
R_1pru2iMSt2y1yXb,63,2,3,11,31,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,880
R_1pru2iMSt2y1yXb,63,2,3,11,32,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,C,968
R_1pru2iMSt2y1yXb,63,2,3,11,33,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,C,1152
R_1pru2iMSt2y1yXb,63,2,3,11,34,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,847
R_1pru2iMSt2y1yXb,63,2,3,11,35,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,2328
R_1pru2iMSt2y1yXb,63,2,3,11,36,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,1120
R_1pru2iMSt2y1yXb,63,2,3,11,37,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,C,1079
R_1pru2iMSt2y1yXb,63,2,3,11,38,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,983
R_1pru2iMSt2y1yXb,63,2,3,11,39,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,936
R_1pru2iMSt2y1yXb,63,2,3,11,40,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,1112
R_1pru2iMSt2y1yXb,63,2,3,11,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,56010
R_1pru2iMSt2y1yXb,63,2,4,12,1,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,1191
R_1pru2iMSt2y1yXb,63,2,4,12,2,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,1095
R_1pru2iMSt2y1yXb,63,2,4,12,3,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,1144
R_1pru2iMSt2y1yXb,63,2,4,12,4,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,C,968
R_1pru2iMSt2y1yXb,63,2,4,12,5,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,1231
R_1pru2iMSt2y1yXb,63,2,4,12,6,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,894
R_1pru2iMSt2y1yXb,63,2,4,12,7,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,X,1544
R_1pru2iMSt2y1yXb,63,2,4,12,8,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,984
R_1pru2iMSt2y1yXb,63,2,4,12,9,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,C,864
R_1pru2iMSt2y1yXb,63,2,4,12,10,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,952
R_1pru2iMSt2y1yXb,63,2,4,12,11,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,1144
R_1pru2iMSt2y1yXb,63,2,4,12,12,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,904
R_1pru2iMSt2y1yXb,63,2,4,12,13,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,1344
R_1pru2iMSt2y1yXb,63,2,4,12,14,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,C,1040
R_1pru2iMSt2y1yXb,63,2,4,12,15,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,1079
R_1pru2iMSt2y1yXb,63,2,4,12,16,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,C,743
R_1pru2iMSt2y1yXb,63,2,4,12,17,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,X,1905
R_1pru2iMSt2y1yXb,63,2,4,12,18,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,C,847
R_1pru2iMSt2y1yXb,63,2,4,12,19,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,1704
R_1pru2iMSt2y1yXb,63,2,4,12,20,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,864
R_1pru2iMSt2y1yXb,63,2,4,12,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,32002
R_1pru2iMSt2y1yXb,63,2,5,13,1,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,C,1375
R_1pru2iMSt2y1yXb,63,2,5,13,2,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,887
R_1pru2iMSt2y1yXb,63,2,5,13,3,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,C,1144
R_1pru2iMSt2y1yXb,63,2,5,13,4,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,C,719
R_1pru2iMSt2y1yXb,63,2,5,13,5,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,X,1743
R_1pru2iMSt2y1yXb,63,2,5,13,6,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,C,767
R_1pru2iMSt2y1yXb,63,2,5,13,7,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,1335
R_1pru2iMSt2y1yXb,63,2,5,13,8,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,840
R_1pru2iMSt2y1yXb,63,2,5,13,9,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,1640
R_1pru2iMSt2y1yXb,63,2,5,13,10,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,848
R_1pru2iMSt2y1yXb,63,2,5,13,11,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,C,1568
R_1pru2iMSt2y1yXb,63,2,5,13,12,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,903
R_1pru2iMSt2y1yXb,63,2,5,13,13,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,X,1543
R_1pru2iMSt2y1yXb,63,2,5,13,14,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,C,792
R_1pru2iMSt2y1yXb,63,2,5,13,15,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,3455
R_1pru2iMSt2y1yXb,63,2,5,13,16,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,839
R_1pru2iMSt2y1yXb,63,2,5,13,17,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,1343
R_1pru2iMSt2y1yXb,63,2,5,13,18,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,C,791
R_1pru2iMSt2y1yXb,63,2,5,13,19,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,1359
R_1pru2iMSt2y1yXb,63,2,5,13,20,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,888
R_1pru2iMSt2y1yXb,63,2,5,13,21,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,1312
R_1pru2iMSt2y1yXb,63,2,5,13,22,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,C,855
R_1pru2iMSt2y1yXb,63,2,5,13,23,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,928
R_1pru2iMSt2y1yXb,63,2,5,13,24,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,752
R_1pru2iMSt2y1yXb,63,2,5,13,25,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,1063
R_1pru2iMSt2y1yXb,63,2,5,13,26,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,C,1055
R_1pru2iMSt2y1yXb,63,2,5,13,27,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,1072
R_1pru2iMSt2y1yXb,63,2,5,13,28,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,744
R_1pru2iMSt2y1yXb,63,2,5,13,29,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,C,799
R_1pru2iMSt2y1yXb,63,2,5,13,30,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,C,896
R_1pru2iMSt2y1yXb,63,2,5,13,31,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,C,1367
R_1pru2iMSt2y1yXb,63,2,5,13,32,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,888
R_1pru2iMSt2y1yXb,63,2,5,13,33,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,C,1143
R_1pru2iMSt2y1yXb,63,2,5,13,34,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,776
R_1pru2iMSt2y1yXb,63,2,5,13,35,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,C,1175
R_1pru2iMSt2y1yXb,63,2,5,13,36,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,C,784
R_1pru2iMSt2y1yXb,63,2,5,13,37,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,1024
R_1pru2iMSt2y1yXb,63,2,5,13,38,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,815
R_1pru2iMSt2y1yXb,63,2,5,13,39,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,1991
R_1pru2iMSt2y1yXb,63,2,5,13,40,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,712
R_1pru2iMSt2y1yXb,63,2,5,13,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,53265
R_1pru2iMSt2y1yXb,63,2,6,14,1,TYPE 1,TYPE 2,None,None,I put the necessary time into even boring tasks,C,1536
R_1pru2iMSt2y1yXb,63,2,6,14,2,TYPE 1,TYPE 2,None,None,Whenever I make a plan of action; I follow it ,C,1592
R_1pru2iMSt2y1yXb,63,2,6,14,3,TYPE 1,TYPE 2,None,None,When I have a deadline; I wait till the last minute,C,943
R_1pru2iMSt2y1yXb,63,2,6,14,4,TYPE 1,TYPE 2,None,None,Putting something off until tomorrow is not the way I do it,C,1479
R_1pru2iMSt2y1yXb,63,2,6,14,5,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,C,1120
R_1pru2iMSt2y1yXb,63,2,6,14,6,TYPE 1,TYPE 2,None,None,I promise myself I'll do something and then drag my feet,C,944
R_1pru2iMSt2y1yXb,63,2,6,14,7,TYPE 1,TYPE 2,None,None,I am an incurable time waster,C,1056
R_1pru2iMSt2y1yXb,63,2,6,14,8,TYPE 1,TYPE 2,None,None,I always finish important jobs with time to spare,C,1840
R_1pru2iMSt2y1yXb,63,2,6,14,9,TYPE 1,TYPE 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,879
R_1pru2iMSt2y1yXb,63,2,6,14,10,TYPE 1,TYPE 2,None,None,I get stuck in neutral even though I know how important it I to get started,X,1735
R_1pru2iMSt2y1yXb,63,2,6,14,11,TYPE 1,TYPE 2,None,None,I promise myself I'll do something and then drag my feet,X,3272
R_1pru2iMSt2y1yXb,63,2,6,14,12,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,C,1168
R_1pru2iMSt2y1yXb,63,2,6,14,13,TYPE 1,TYPE 2,None,None,Whenever I make a plan of action; I follow it ,X,1376
R_1pru2iMSt2y1yXb,63,2,6,14,14,TYPE 1,TYPE 2,None,None,I needlessly delay finishing jobs; even when they’re important,X,4584
R_1pru2iMSt2y1yXb,63,2,6,14,15,TYPE 1,TYPE 2,None,None,Putting something off until tomorrow is not the way I do it,X,2008
R_1pru2iMSt2y1yXb,63,2,6,14,16,TYPE 1,TYPE 2,None,None,I am an incurable time waster,C,1039
R_1pru2iMSt2y1yXb,63,2,6,14,17,TYPE 1,TYPE 2,None,None,I put the necessary time into even boring tasks,C,1312
R_1pru2iMSt2y1yXb,63,2,6,14,18,TYPE 1,TYPE 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,1335
R_1pru2iMSt2y1yXb,63,2,6,14,19,TYPE 1,TYPE 2,None,None,When I have a deadline; I wait till the last minute,C,2383
R_1pru2iMSt2y1yXb,63,2,6,14,20,TYPE 1,TYPE 2,None,None,I always finish important jobs with time to spare,C,1063
R_1pru2iMSt2y1yXb,63,2,6,14,21,TYPE 1,TYPE 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,1008
R_1pru2iMSt2y1yXb,63,2,6,14,22,TYPE 1,TYPE 2,None,None,When I have a deadline; I wait till the last minute,C,1287
R_1pru2iMSt2y1yXb,63,2,6,14,23,TYPE 1,TYPE 2,None,None,Whenever I make a plan of action; I follow it ,C,1360
R_1pru2iMSt2y1yXb,63,2,6,14,24,TYPE 1,TYPE 2,None,None,I am an incurable time waster,C,784
R_1pru2iMSt2y1yXb,63,2,6,14,25,TYPE 1,TYPE 2,None,None,I put the necessary time into even boring tasks,C,1303
R_1pru2iMSt2y1yXb,63,2,6,14,26,TYPE 1,TYPE 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,1399
R_1pru2iMSt2y1yXb,63,2,6,14,27,TYPE 1,TYPE 2,None,None,I promise myself I'll do something and then drag my feet,C,976
R_1pru2iMSt2y1yXb,63,2,6,14,28,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,C,1440
R_1pru2iMSt2y1yXb,63,2,6,14,29,TYPE 1,TYPE 2,None,None,Putting something off until tomorrow is not the way I do it,C,1079
